2,1,61.55,0,1,1,90009
2,1,61.55,1,1,1,90009
1,1,49,0,1,1,89796
2,1,66.35,2,1,1,87416
1,1,61,1,1,1,86886
3,1,87.92,0,1,0,86443
3,1,80.89,2,1,1,84931
3,1,81.41,2,1,1,84757
1,1,53.42,0,1,1,84239
2,1,64.33,0,1,1,83943
3,2,92.97,2,1,0,83899
3,1,94.84,2,1,1,83299
3,2,97.19,2,1,1,82313
3,2,89.71,2,1,1,80259
2,1,61.02,1,1,0,39660
1,1,40.9,0,1,0,42788
1,0,40.3,1,1,0,38462
2,1,57.16,2,1,0,34640
2,1,56.3,2,1,0,33748
2,1,57.19,2,1,0,34972
2,1,57.04,1,1,0,37167
3,1,77.36,2,1,0,33610
2,1,67.78,2,1,0,32458
2,1,70.84,2,1,0,29645
3,1,119.68,1,1,0,41695
3,1,116.1,1,1,0,39622
2,1,86.38,1,1,0,38204
2,1,92,1,1,0,37500
2,1,91.62,1,1,0,37110
3,1,116.1,2,1,0,36607
2,1,86.39,1,1,0,35884
2,2,98.76,1,1,0,40300
4,2,159.85,0,1,0,61308
2,2,86.84,0,1,0,60457
5,2,168.49,2,1,0,56977
2,1,84.3,2,1,0,53381
3,1,123.3,2,1,1,87511
3,1,128,2,1,0,71719
2,2,120,1,0,0,50000
2,1,57.2,0,1,1,108392
2,1,65,1,1,1,106924
2,1,59.1,2,1,1,100677
3,1,90.53,2,1,1,91683
2,1,96.46,2,1,1,82936
3,2,142.5,1,1,0,63158
3,1,168,1,1,0,62500
3,1,168.39,0,1,0,59386
2,1,103,0,1,1,67962
3,1,101.09,2,1,0,65289
3,2,127.81,1,1,0,60090
3,1,127.81,0,1,0,58290
5,1,260,2,1,0,50000
1,1,68.16,1,1,1,54285
2,2,145.04,2,1,0,66741
2,1,140.21,1,1,0,58484
3,1,152.97,0,1,0,56221
2,1,78.55,1,1,0,86315
2,1,78.55,1,1,0,85296
1,1,63.83,1,1,0,75200
3,2,170,1,1,0,61765
3,1,167.55,0,1,0,119368
2,1,84.86,0,1,0,94273
1,0,38.29,1,1,0,94020
1,1,38.35,0,1,0,91265
2,2,143.29,1,1,0,87236
1,0,46,2,1,0,80435
2,1,89.79,0,1,0,80188
2,2,104.36,2,1,0,76658
2,2,97.52,2,1,0,73832
3,2,123.69,0,1,0,70742
3,2,123.69,0,1,0,68721
3,2,135.42,2,1,0,67937
3,2,135.69,1,1,0,64854
2,2,103,1,0,0,34952
3,1,134,0,0,0,37687
3,1,134,0,0,0,37314
2,1,79,0,0,0,31013
2,1,92.6,1,1,0,41577
1,1,55.75,1,1,0,41256
3,1,108.6,0,1,0,40700
3,1,106.56,2,1,0,39415
3,2,116.77,0,1,0,39394
2,1,94.77,2,1,0,39042
1,1,54.46,0,1,0,38561
1,1,56.15,0,1,0,37400
1,1,54.74,1,1,0,36537
4,2,188.07,2,1,0,29777
2,1,69.23,1,1,0,54168
3,1,67.18,2,1,0,53588
2,1,63.41,2,1,1,64659
2,1,64.2,1,1,1,59191
3,1,102.48,0,1,0,63428
2,1,56.16,1,1,1,60186
2,1,56.07,1,1,0,59747
3,1,80.9,0,1,0,66132
3,1,80.9,1,1,0,64277
1,1,47.08,1,1,0,61598
3,1,66.72,1,1,0,59653
2,1,57.86,1,1,0,58417
1,1,47.08,2,1,0,54801
3,1,80.15,1,1,0,51778
3,1,134.43,0,1,1,65462
2,1,81.15,0,1,1,62847
2,1,70.45,0,1,0,62456
1,1,59.76,1,1,0,90027
2,1,56.13,2,1,0,89970
2,1,64.94,1,1,1,83154
2,1,66.15,2,1,0,83145
2,1,80.09,1,1,0,89275
2,1,76,0,1,0,88948
2,1,80,2,1,1,88750
2,1,83.11,0,1,1,85429
3,1,107.41,2,1,0,98688
2,1,83,2,1,0,91567
2,1,83.18,1,1,0,87762
2,1,77,0,1,1,83767
2,1,88,0,1,0,81250
2,1,88.7,1,1,1,81173
2,1,80.47,0,1,0,79533
2,1,50.3,2,1,0,75547
1,1,47.75,2,1,1,87959
4,1,140.2,1,1,0,85593
4,2,159.8,0,1,1,80101
3,2,117.6,1,1,0,75681
2,1,104.68,0,1,1,75086
1,1,36.37,0,1,1,96234
2,1,56.1,0,1,1,95901
2,1,42,1,1,1,95239
2,1,47.31,2,1,0,95118
3,1,88,1,1,0,94887
1,1,37.58,0,1,0,92603
2,1,50.85,1,1,0,88496
1,1,56.55,2,1,1,88418
1,1,46.56,1,1,0,88059
2,1,64.2,2,1,1,87228
2,1,58.16,0,1,1,85970
2,1,60.59,2,1,1,85823
2,1,41,0,1,1,85366
2,1,50.65,1,1,1,84897
1,1,36.6,1,1,0,84700
1,1,40.4,2,1,1,84159
2,1,60.11,2,1,0,84013
3,1,68.21,1,1,0,83566
2,1,65,0,1,1,82924
2,1,58,2,1,1,82759
2,1,60.59,2,1,1,82522
2,1,57,2,1,0,82457
2,1,79,1,1,0,81013
2,1,64.46,1,1,1,80671
1,1,42.78,1,1,1,80646
2,1,74.62,0,1,0,80408
2,1,64.64,2,1,0,80137
1,1,60.21,0,1,1,79721
2,1,77.86,0,1,0,79631
2,1,60.59,0,1,0,79221
2,1,60.59,2,1,1,79221
3,1,78.66,0,1,1,78821
3,1,62.2,2,1,0,77975
3,1,77.84,2,1,1,77082
3,1,55.95,1,1,0,76855
2,1,53.88,0,1,1,76096
2,1,64.64,1,1,0,75031
2,1,64.1,1,1,0,74103
2,1,74.94,1,1,1,70057
2,1,56.62,1,1,1,98905
3,1,71,0,1,1,98592
1,1,40.57,1,1,0,93666
2,1,59,0,1,0,91526
1,1,40.57,2,1,1,91201
2,1,57.02,1,1,0,91197
2,1,57.02,2,1,1,88566
2,1,60,1,1,1,88334
3,0,56.91,2,1,0,90494
1,1,40.57,0,1,0,98596
2,1,63.75,1,1,1,94902
1,1,40.57,2,1,0,93666
1,1,40.98,0,1,1,92729
2,1,55.11,2,1,1,90728
1,1,40.98,1,1,0,90288
1,1,40.57,2,1,0,87504
2,1,55.11,1,1,0,87099
3,1,92.68,2,1,0,80061
3,1,92.68,2,1,1,71213
1,1,42.56,0,1,0,89286
2,1,56.78,1,1,1,88060
3,1,61,0,1,0,86886
3,1,60,2,1,0,85000
2,1,52.63,2,1,0,84553
3,1,69.08,1,1,1,83961
2,1,40.83,2,1,1,80823
3,1,67.48,0,1,1,78542
2,1,64.73,1,1,0,97328
2,0,47.96,1,1,0,96956
2,0,47.96,2,1,0,95914
2,1,58.98,0,1,1,57647
3,1,113.8,1,1,1,60018
2,2,122.76,1,1,1,87162
2,1,122.76,0,1,1,85533
2,1,112,0,1,1,83036
2,1,109,1,1,1,81652
1,0,56,1,1,0,80000
2,2,122.76,1,1,1,79831
2,1,122.86,0,1,1,77324
2,2,112.26,1,1,1,76608
1,0,55.74,0,1,1,75350
1,0,55.81,1,1,1,75256
1,0,63.29,2,1,0,74262
2,1,112.26,0,1,1,73936
2,2,168,1,1,0,71429
2,1,167.82,2,1,0,68526
2,2,167.66,1,1,0,41632
1,1,41,0,0,0,48781
2,1,50.08,0,0,0,43930
1,1,38.78,0,0,0,37391
2,1,59,2,0,0,33899
2,1,59,1,0,0,30848
2,1,59,1,0,0,27119
2,1,54.48,0,0,0,51396
1,1,55.14,0,0,0,33007
2,1,59,0,0,0,32204
2,1,59,2,0,0,27967
2,1,69.78,2,0,0,27945
3,1,79.73,2,0,1,33238
2,1,58.17,1,0,0,31804
3,1,80,2,0,0,29125
2,1,68.82,2,0,0,28917
2,1,65,2,0,0,35385
2,1,64.61,2,0,0,35289
2,1,67.58,1,0,0,34774
2,1,60,2,0,0,31000
2,1,60,2,0,0,27500
2,2,98.64,2,0,0,33455
1,1,80.5,2,0,0,32050
1,1,74.4,2,0,0,30914
2,1,98,2,0,0,29490
3,1,108.34,2,0,0,29076
3,2,111.17,1,0,0,32383
2,1,67.95,2,1,0,44886
1,1,68,1,1,0,44853
1,1,67.12,0,1,0,42462
3,1,72.6,0,1,1,89532
3,1,72.26,0,1,0,74731
2,1,56.72,2,1,0,68759
3,1,69.85,1,1,1,75162
2,1,68.08,2,1,1,71240
3,1,86.3,1,1,1,68135
3,1,86.96,0,1,1,67388
4,2,215,1,0,0,80373
3,1,86.98,1,1,0,47138
2,1,68.71,1,1,1,80047
2,1,58.31,2,1,1,78889
2,1,40.83,1,1,1,106540
3,1,63.88,1,1,1,90013
3,1,65.74,1,1,1,89748
2,1,49.43,1,1,1,89015
2,1,49.43,2,1,1,88004
2,1,57,2,1,1,84211
3,0,58,2,1,1,82759
2,1,92.45,1,1,1,69227
2,1,89.76,1,1,1,57153
4,2,150,2,1,0,55334
3,2,159.23,2,1,1,51373
3,2,168.7,1,1,1,50979
3,2,182.64,1,1,1,50373
3,2,182.64,0,1,0,49825
4,2,198.35,1,1,0,48148
2,1,76.11,2,1,0,41388
2,1,80.93,2,1,1,38676
2,2,80.6,2,1,0,35112
3,2,135.59,0,1,0,30239
3,2,146,2,1,0,34247
4,2,154,1,1,0,32468
3,2,161,2,1,0,31367
3,2,140.58,1,1,0,30944
3,2,140.48,1,1,1,29898
4,2,202,2,1,0,29703
4,1,133.5,2,1,0,29963
2,1,102,1,1,0,56863
2,1,107.5,1,1,1,56000
3,2,161,2,1,0,52796
3,2,168,2,1,1,52381
3,1,168.41,1,1,1,51066
3,2,168.41,1,1,1,51066
5,1,157,2,1,0,50956
3,1,160.56,0,1,0,49826
3,1,168,0,1,0,48810
3,2,181,2,1,0,48619
3,2,188,1,1,0,46809
3,1,180,1,1,0,41667
1,1,62,0,1,0,45162
3,1,128,0,1,0,33594
3,1,144.01,2,1,0,30554
3,1,169,1,1,0,28995
3,1,169.03,2,1,0,28398
2,1,57.4,2,1,0,36934
2,1,57.1,2,1,0,36778
2,1,87.83,1,1,0,42697
2,1,87.83,0,1,0,41558
2,1,88.06,0,1,0,31797
2,1,79.17,2,1,0,37262
3,2,121.96,0,1,0,88554
2,1,54.87,2,1,0,69073
2,1,55.16,2,1,0,67441
3,1,79.21,2,1,0,62493
2,1,58.21,0,1,0,72153
2,1,62,2,1,1,69355
2,1,57.37,2,1,1,67109
2,1,57.37,0,1,0,65889
2,1,54.7,2,1,1,65814
2,1,54,0,1,1,80556
3,1,74,0,1,0,79460
2,1,62,1,1,1,77420
2,1,57,2,1,1,75088
1,1,40.38,0,1,1,74295
2,1,57.41,2,1,1,73681
2,1,62.99,2,1,1,72234
3,1,70.85,2,1,1,70572
1,1,57.79,1,1,1,79253
2,1,54,2,1,0,71852
2,1,54.11,2,1,0,69304
2,1,48,0,1,0,67709
2,1,56.8,1,1,0,66902
2,1,54.58,2,1,0,65959
3,1,77.2,2,0,1,64767
3,1,78,2,0,1,64103
3,1,68.46,2,1,0,63833
3,1,68.46,2,1,0,59889
2,1,56.8,2,1,0,56339
2,1,59,2,1,0,54238
2,1,80.81,2,1,0,74249
2,2,94.91,1,1,0,69540
2,1,74.14,1,1,0,65417
3,2,117.68,1,1,1,63733
3,2,148.05,1,1,0,62142
2,1,94,0,1,0,61703
2,1,103.25,1,1,0,61017
1,1,61.19,2,1,0,58834
3,2,144.71,2,1,0,58048
2,1,110,2,1,0,57728
3,2,147,0,1,0,49660
1,0,31.8,2,1,0,78617
2,1,60.1,0,1,0,72879
1,1,43.71,0,1,0,70922
2,1,54.39,0,1,0,67108
2,1,61.4,1,1,0,66776
1,1,48.09,0,1,0,65503
2,1,63.34,0,1,0,64731
2,1,61.18,1,1,0,64564
2,1,55.11,0,1,0,63510
3,1,78.88,1,1,0,63388
3,1,74,1,1,0,62163
2,1,61.27,0,1,1,62021
2,1,55,2,1,0,61819
2,1,52.51,2,1,0,60941
2,1,57.9,1,1,0,60450
2,1,54.78,1,1,0,60241
3,1,74.11,0,1,0,59372
1,1,55.32,1,1,0,56038
3,1,81,1,1,1,66050
2,1,64.3,0,1,1,61898
2,1,57.2,2,0,1,54196
2,1,45.3,1,1,0,66667
2,1,57.2,1,1,0,66434
4,2,93,2,1,1,120431
4,2,162.35,0,1,0,87466
3,2,141.91,1,1,0,84561
3,1,142,1,1,1,84508
2,1,94,1,1,1,81383
2,1,92.31,0,1,0,81248
2,1,90.95,1,1,0,80264
2,1,125.6,2,1,0,79220
1,1,199.81,2,1,0,60058
1,0,62,1,1,0,56452
1,0,40,2,1,0,55000
2,1,132.36,1,1,0,52887
1,0,37.52,0,1,0,51973
3,1,162,1,1,0,50618
2,1,115,2,1,0,57392
1,1,88,2,1,0,55114
1,0,62.23,1,1,0,52226
1,1,87,1,1,0,51725
2,1,89.41,1,1,0,41159
2,1,89.45,2,1,0,39129
2,1,89.81,1,1,0,37858
2,2,88.77,0,1,0,37175
2,2,89.47,0,1,0,36326
2,1,89.96,0,1,0,36128
2,1,89.96,1,1,0,35572
1,1,70.53,0,1,0,35163
1,1,70.53,0,1,0,35021
2,1,89.48,1,1,0,34645
2,1,62.07,2,1,0,78944
2,1,67,2,1,1,76120
2,1,50.96,2,1,1,74569
2,1,68.7,2,1,1,74236
2,1,68.13,1,1,0,71922
2,1,88.39,1,0,0,28850
3,1,111,1,0,0,27928
2,2,104.38,2,0,0,25389
3,2,118.58,1,0,0,24457
3,2,118.58,2,0,0,24035
3,2,156.72,2,0,0,22333
2,1,59,2,0,0,30509
2,1,58.48,1,0,0,29925
2,1,56,2,0,0,29465
2,1,75.29,1,1,0,35862
2,1,76,0,1,0,32895
2,1,57.4,2,1,1,144948
2,1,77.8,1,1,1,143959
3,1,91,1,1,1,140000
2,1,72.9,2,1,1,139918
3,1,85.6,2,1,1,134346
2,1,113,2,1,0,70797
2,1,116,2,1,0,66380
2,2,113,0,1,0,55753
2,1,96,2,1,0,43750
4,2,155,2,1,1,120000
2,1,103.45,0,1,0,30933
2,1,48.6,0,1,1,94651
2,1,50,2,1,1,87600
4,2,235,2,1,0,60000
3,1,203.39,2,1,0,59984
2,1,152.66,2,1,0,59938
3,2,207,1,1,0,59711
3,2,132.63,0,1,0,51271
2,1,104.91,1,1,0,50520
2,1,95.58,1,1,0,48128
2,2,91.44,0,1,0,45932
2,1,92.2,2,1,0,45554
2,2,92.98,2,1,0,45172
2,2,91.7,1,1,0,44712
2,1,89.98,1,1,0,44455
2,2,91.93,2,1,0,43512
1,1,58.2,2,1,0,42956
2,2,101.7,1,1,0,37857
2,1,100.73,2,1,0,37229
1,1,67,0,1,0,41792
3,2,176.05,1,1,0,68163
3,2,174.96,1,1,0,67444
2,2,145.49,0,1,0,54987
2,1,57.9,1,1,1,84629
3,1,77.6,1,1,1,78609
1,1,50.42,2,1,1,96192
1,1,51.71,1,1,1,94373
1,1,50.42,1,1,1,83301
2,1,58.57,1,1,0,88783
2,1,58.88,2,1,1,84919
2,0,54,1,1,0,74075
1,1,45.5,1,1,0,87913
2,1,88.8,0,1,0,57433
3,2,120.86,2,1,0,55437
2,1,85.7,1,1,0,52509
3,2,121,1,1,0,52067
2,1,86.63,0,1,0,51946
1,1,62.8,0,1,0,51752
1,1,68,0,1,0,51471
2,2,91.7,2,1,0,51255
1,1,59.3,0,1,0,50591
1,0,58.7,0,1,0,50256
2,1,86.78,0,1,0,50242
2,2,94.47,1,1,0,49752
2,1,86.63,1,1,0,49637
1,1,71.75,1,1,0,48781
1,1,58.7,0,1,0,48552
2,1,74.95,0,1,0,45497
1,1,79.5,1,1,0,44026
2,2,128,2,1,0,42969
2,1,54,0,1,1,120371
1,1,45.72,0,1,1,69992
2,1,57.23,1,1,0,86494
3,1,68.96,1,1,1,84832
3,1,74.5,2,1,0,75168
2,1,81.38,0,1,0,52593
2,2,104.77,1,1,0,66814
2,1,52.32,0,1,0,72630
2,1,67.5,1,1,0,67408
3,1,71.38,0,1,0,67246
2,1,56.56,1,1,0,63650
3,1,70.99,2,1,0,63390
1,1,38.07,2,1,0,63042
3,1,73.59,0,1,0,61150
3,1,82.51,0,1,0,60599
2,1,59.19,1,1,0,59132
2,1,58.24,2,1,0,58380
2,1,53,2,1,0,55661
3,1,121,1,1,0,36199
2,1,84.57,1,1,1,95779
2,1,82.44,1,1,1,93402
3,1,156.75,0,1,1,70176
3,2,182.29,0,1,1,67475
4,1,106.79,2,1,1,83342
2,0,50.65,1,1,1,82923
2,0,44.65,1,1,1,82867
3,1,60.34,1,1,1,80378
3,1,73.97,2,1,1,75707
2,1,55,2,1,1,110000
2,1,59.09,1,1,1,57540
3,1,69.36,2,1,1,54787
3,1,69.36,2,1,1,54066
3,2,96.14,0,1,1,56169
3,1,86.23,2,1,1,49867
2,1,57.28,0,1,1,52375
2,1,81.17,2,1,1,49896
2,1,65,2,1,1,49077
3,1,92.28,1,1,1,48765
2,1,87.87,2,1,1,41539
2,1,55.59,2,1,1,53967
3,1,73.75,0,1,1,52882
3,1,77.4,1,1,1,52326
2,1,76,2,1,1,48027
2,1,49.55,0,1,1,70636
2,1,55,2,1,1,61819
3,2,184,0,1,1,81522
3,1,172,1,1,1,81396
1,1,73.04,1,1,1,80094
1,1,75.19,0,1,1,79798
1,1,78.75,0,1,1,74921
2,1,128.62,0,1,1,64532
3,2,139.8,1,1,1,107297
2,1,98,2,1,1,91837
3,2,120.27,1,1,1,88967
2,2,103,2,1,1,85437
1,1,50.09,2,1,1,82851
3,2,146,1,1,1,95891
3,2,140.26,1,1,1,89121
2,2,108.5,1,1,1,80185
1,1,71,1,1,1,80000
3,2,189,2,1,1,79366
3,2,141.93,2,1,1,77503
3,2,142,0,1,1,77465
3,2,146.06,1,1,1,72573
2,1,111,1,1,1,70271
2,2,108,2,1,1,67593
5,2,211.3,0,1,1,63891
4,2,225.57,2,1,1,59849
5,2,285.98,2,1,1,57697
2,1,50.16,1,1,1,64793
2,1,54,1,1,1,74075
2,1,55.9,2,1,1,69768
1,1,40.6,2,1,1,66010
1,0,56.08,1,1,1,53496
1,1,65.48,2,1,1,51925
1,1,65.48,0,1,1,51161
2,1,58.9,2,1,0,71308
2,1,60,1,1,0,68334
2,1,71,2,1,0,68310
2,1,73.69,2,1,0,78709
2,1,67.47,2,1,0,71143
2,1,141.32,2,1,1,62271
3,2,215.22,2,1,1,61798
3,2,193.03,0,1,1,56986
2,1,106.81,2,1,1,54022
2,1,142.03,0,1,1,53510
4,2,266,2,1,0,28196
2,2,99.19,1,1,0,80654
2,2,104.28,2,1,0,74799
3,2,165,1,1,0,69697
3,2,171.54,0,1,0,64125
3,2,171.54,2,1,0,63834
3,2,171.54,2,1,0,61211
3,2,218.84,2,1,0,63974
2,2,136.87,0,1,0,56989
3,1,159.19,0,1,0,53521
3,2,159.19,0,1,0,50883
2,1,128.48,1,1,0,60321
3,2,216,1,1,0,50926
2,1,93.08,1,1,1,67684
2,2,93.08,1,1,1,64461
3,2,188.78,1,1,1,52972
3,1,121.22,1,1,0,41248
3,2,149,2,1,0,34967
3,2,149,2,1,0,30537
2,1,76.04,0,1,0,42084
1,1,59.84,1,1,0,40107
2,1,91.49,2,1,0,37163
3,1,89.21,1,1,0,36431
1,1,64.95,2,1,0,36182
2,1,80.55,1,1,0,34141
3,2,136,0,1,0,62500
2,1,86.71,1,1,0,62277
3,2,135.59,2,1,0,60329
4,2,179.26,1,1,0,60248
1,1,55.91,2,1,0,59918
2,2,85.9,1,1,0,59372
1,2,64.74,2,1,0,58697
3,2,126.79,0,1,0,58601
1,1,59.81,1,1,0,58519
3,2,148,2,1,0,58109
1,1,66.25,2,1,0,57359
3,2,136.11,0,1,0,57307
3,2,139.75,0,1,0,57246
2,2,100,0,1,0,57000
1,1,58.25,2,1,0,56653
1,1,62.39,1,1,0,56099
3,2,126.62,0,1,0,55284
3,1,135.87,0,1,0,55200
2,1,100,2,1,1,78000
2,2,102.87,1,1,1,77769
2,1,114,0,1,1,72632
4,2,212.64,2,1,1,68191
3,2,173.4,0,1,1,55364
2,1,98.9,1,0,0,42468
2,1,99,2,0,0,41920
1,1,69,0,0,0,40580
3,1,111,2,0,0,40541
2,2,97.35,0,0,0,39959
2,1,98,1,0,0,39796
1,1,71,1,0,0,39437
2,1,75,2,0,0,38667
1,1,57.67,0,0,0,38149
2,1,98,1,0,0,37756
1,1,69,2,0,0,37392
2,1,75,1,0,0,37334
1,1,75,0,0,0,37334
1,1,76,1,0,0,36843
2,1,75,2,0,0,36667
1,1,76,1,0,0,35527
3,1,150,2,0,0,34667
1,1,71,2,0,0,33803
3,2,144.93,1,1,0,100049
2,2,128.4,0,1,0,99689
2,2,118.58,1,1,0,99511
2,1,118,0,1,0,94916
4,2,167,2,1,0,94611
2,2,126.67,0,1,0,93156
3,1,144.93,0,1,0,93149
5,3,229.68,2,1,1,84901
2,2,130.59,0,1,0,57432
2,2,152.66,2,1,0,49784
3,1,219,1,1,0,37443
2,1,70,2,1,0,64000
2,1,80.4,1,1,0,58458
2,1,80,1,1,0,56250
2,1,60,1,1,0,55000
2,1,84,2,1,0,55000
2,1,86.79,0,1,0,54961
2,1,82,2,1,0,54879
2,1,95,1,1,0,54737
2,2,94.45,2,1,0,54527
3,1,129.39,1,1,0,54101
2,1,91.9,1,1,0,53863
2,1,80,0,1,0,53750
3,2,129.36,0,1,0,52567
3,0,82.13,2,1,0,52357
2,1,95.04,1,1,0,52084
2,1,86.8,0,1,0,51844
2,1,85.45,1,1,0,51376
1,1,50.97,2,1,0,51011
2,1,78.76,0,1,0,50788
2,1,91.44,1,1,0,50307
3,2,136.24,2,1,0,50279
2,1,77,2,1,0,50000
2,1,96.8,1,1,0,49587
1,1,50.97,2,1,0,48657
3,1,110.37,0,1,0,47115
2,1,90.66,0,1,0,46327
2,1,78.79,1,1,0,45692
2,1,77,0,1,0,45455
1,0,35.03,1,1,0,44248
3,2,136.39,1,1,0,40693
2,1,100.57,1,1,0,38779
2,1,90,2,1,1,95556
1,1,83.07,1,1,1,90286
2,1,91,2,1,1,87913
2,2,88.53,1,1,1,79070
2,1,90,0,1,1,76667
2,1,89,1,1,1,75843
3,2,143,1,1,0,65035
2,2,95.42,2,1,0,55544
1,0,55,2,1,0,41455
3,2,162.93,1,1,0,67514
2,1,129.52,1,1,0,59605
2,2,150.84,2,1,0,58340
3,2,152,0,1,0,52632
2,1,77,2,0,0,36364
1,1,94,0,1,1,58511
3,2,207.12,1,1,1,57938
3,1,200.13,1,1,1,55964
3,1,200.13,0,1,1,54965
2,2,159.92,2,1,1,54403
1,1,83,0,1,1,54217
2,1,142.25,0,1,1,53076
3,2,185.37,2,1,1,52868
3,1,171,1,1,1,52047
3,2,182.2,2,1,1,49397
3,2,208,2,1,1,46635
3,2,176.03,1,1,1,46015
4,2,271,2,1,1,45019
4,2,264.51,2,1,1,44989
3,1,264.51,2,1,1,44989
1,1,59,1,1,0,105933
3,2,117.49,1,1,1,102137
3,2,149.48,2,1,0,100348
2,1,112,1,1,1,100000
2,1,73.03,1,1,1,97221
1,1,62,1,1,1,96775
1,1,66.15,2,1,1,90703
2,1,94.59,1,1,1,89862
2,1,100.16,2,1,1,89857
2,1,97.61,2,1,1,89438
3,2,149.48,2,1,0,86969
3,1,116.32,2,1,1,85970
3,2,115.48,2,1,1,81400
4,2,225,0,1,1,75556
2,1,107.6,0,1,1,74350
2,1,100.71,1,1,1,72486
4,3,224.19,0,1,1,71369
4,2,224.51,0,1,0,71222
2,1,63.92,2,1,0,42241
1,1,47.77,0,1,0,39774
2,1,68.32,0,1,0,38057
3,1,80.04,1,1,0,37482
2,1,71.06,0,1,0,37011
2,1,64.19,2,1,0,36611
4,2,174.69,2,1,1,68694
2,2,104,0,1,1,62981
3,2,161,2,1,1,61988
3,2,161,2,1,1,61491
1,2,86.23,2,1,1,61464
3,2,130.21,1,1,1,61440
2,2,124.46,0,1,1,61064
2,1,110.65,0,1,1,61004
1,2,85.97,1,1,1,59324
1,2,85.97,2,1,1,56997
2,2,110.65,0,1,1,55129
4,2,175,0,1,1,51429
3,2,165.01,2,1,0,54543
2,2,102.42,1,1,0,53701
2,1,86.01,1,1,0,52320
2,2,155,1,1,0,35484
3,2,117.52,1,1,0,58714
2,1,88,2,1,0,56819
2,2,89.2,1,1,0,56054
2,2,99.08,0,1,0,53493
2,1,103.45,0,1,0,53166
2,2,103.73,1,1,0,53023
2,2,106.11,0,1,0,51834
3,3,221,2,1,0,51810
3,2,132,0,1,0,51516
2,1,103.45,0,1,0,51233
2,2,99.8,1,1,0,50101
3,2,119.79,0,1,0,50088
3,1,131.71,2,1,0,49351
2,2,103.45,0,1,0,48816
3,1,130.1,1,1,0,48425
3,2,131,1,1,0,48092
3,1,131.71,2,1,0,47833
3,2,150,0,1,0,46334
3,2,126.26,0,1,0,43561
3,2,158.42,1,1,1,49868
3,2,193.07,1,1,1,49723
3,2,156.58,0,1,1,49177
3,2,183.17,1,1,1,46405
2,1,62.99,1,1,0,53977
2,1,70.86,2,1,0,50805
2,1,63.85,1,1,0,47769
1,1,46.6,2,1,0,45494
2,1,70.74,0,1,0,45237
3,1,87.7,1,1,0,38769
1,0,40,1,1,0,57500
1,1,44.75,2,1,0,30168
2,1,77.6,2,1,0,29124
1,1,58.42,2,1,0,28758
2,1,81.43,1,1,1,61403
2,1,81.43,0,1,1,60175
2,1,74.44,2,1,1,63139
2,1,61.5,2,1,0,63090
2,1,66.2,1,1,0,61934
1,1,45.29,2,1,0,61162
3,1,85.06,1,1,1,59958
2,1,65.28,1,1,1,56679
2,1,66.11,2,1,1,53699
3,1,86.39,1,1,1,53247
2,1,60.53,1,1,0,62449
2,1,59.9,0,1,0,61770
2,1,60.91,0,1,0,60089
3,1,74,0,1,0,56757
4,0,73.2,0,1,0,53279
3,2,124.92,1,1,0,39226
3,2,172.68,1,1,0,63702
2,1,89.26,1,1,0,68340
2,2,90.79,0,1,0,64986
2,1,89.26,2,1,0,64979
1,1,65.96,1,1,0,56853
1,1,56.6,1,1,1,115902
3,2,119.3,2,1,1,96396
4,2,267.5,2,1,1,48599
3,2,118.08,2,1,0,58012
4,2,166.15,2,1,0,52062
3,2,163.77,0,1,0,70709
4,2,230.3,0,1,0,65133
3,2,186,1,1,0,59140
2,1,104,1,1,0,46154
3,2,127.88,2,1,0,46138
3,2,123.06,1,1,0,45507
3,1,139.8,2,1,0,45065
1,1,123,0,1,0,44716
3,2,132,1,1,0,43940
3,2,138.79,0,1,0,42151
1,1,57.3,1,1,1,124782
2,1,78,2,1,1,123718
1,1,57.3,2,1,1,117802
2,1,71.7,2,1,1,115761
1,1,54.9,1,1,1,114755
3,1,88.7,2,1,1,101466
2,2,114.16,0,1,0,70078
2,2,158,0,1,0,50317
3,2,186.46,2,1,0,48268
3,2,226,0,1,0,53098
3,1,226,0,1,0,45133
4,2,299,2,1,0,43479
3,2,226,0,1,0,38983
3,1,56.73,2,1,0,79324
3,1,86.06,2,1,0,79015
2,1,57.09,1,1,0,73569
2,1,63.73,2,1,0,78300
3,1,78,1,1,0,74359
4,2,189.81,2,1,0,72178
2,1,68,1,1,1,70589
2,1,58.02,1,1,0,77560
2,1,74,0,1,0,75676
2,1,58.59,0,1,0,73392
2,1,99,2,1,0,38384
2,1,97,1,1,0,34537
3,0,66.8,2,1,0,84731
3,2,85,0,1,0,38236
2,1,59.89,0,1,0,44248
1,1,61.32,1,0,0,40933
2,1,82,2,0,0,40244
1,1,61,0,0,0,39345
2,1,87,2,0,0,37932
2,2,92,2,0,0,35870
2,1,60.89,1,1,0,37774
2,1,60.89,1,1,0,35310
1,1,44.29,1,1,1,110635
2,1,70.9,1,1,1,109309
2,1,71.5,2,1,1,109091
2,1,80.4,1,1,1,108956
2,1,60.4,1,1,1,105133
2,1,60.5,1,1,1,104133
2,1,60.5,1,1,1,102480
2,1,63.6,0,1,1,102202
2,1,54.7,2,1,1,100549
2,1,62.5,0,1,1,100000
2,1,60,1,1,1,100000
2,1,54.4,2,1,1,99265
3,1,121.3,2,1,0,98104
2,1,86.6,2,1,1,97576
2,1,60,1,1,1,96667
